data_config,model_config,split_mode,split_value,train_config,train_r2,train_mse,train_mae,test_r2,test_mse,test_mae,train_points,test_points,train_materials,test_materials
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Hf,low_branch_weight,0.4285324215888977,0.06439938396215439,0.2199382781982422,0.4006924033164978,0.0584917776286602,0.21197791397571564,1802,65,171,4
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Hf,medium_branch_weight,0.47821658849716187,0.05880041420459747,0.20644517242908478,0.5665594339370728,0.04230333864688873,0.17276301980018616,1802,65,171,4
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Hf,full_branch_weight,0.3965493440628052,0.0680035948753357,0.22541435062885284,0.5346224308013916,0.04542034864425659,0.18668913841247559,1802,65,171,4
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Pr,low_branch_weight,0.6878429055213928,0.035023368895053864,0.1389644294977188,0.4223834276199341,0.06311840564012527,0.19901399314403534,1775,92,166,9
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Pr,medium_branch_weight,0.5885050296783447,0.046168867498636246,0.17622482776641846,0.32304686307907104,0.07397329807281494,0.22106844186782837,1775,92,166,9
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Pr,full_branch_weight,0.6523274183273315,0.039008136838674545,0.155502051115036,0.4536212682723999,0.05970492586493492,0.18445929884910583,1775,92,166,9
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,La,low_branch_weight,0.6399853229522705,0.04053155332803726,0.15459629893302917,0.6553746461868286,0.03685985878109932,0.15086792409420013,1718,149,163,12
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,La,medium_branch_weight,0.4680725336074829,0.05988602340221405,0.20858807861804962,0.38617777824401855,0.06565216928720474,0.22097064554691315,1718,149,163,12
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,La,full_branch_weight,0.6935244798660278,0.03450395539402962,0.14265502989292145,0.6075043678283691,0.04197989031672478,0.15894992649555206,1718,149,163,12
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Ti,low_branch_weight,0.6375769376754761,0.040723491460084915,0.15839366614818573,0.9202460050582886,0.0065672630444169044,0.061544958502054214,1844,23,173,2
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Ti,medium_branch_weight,0.5255047082901001,0.05331643670797348,0.19339068233966827,0.7807600498199463,0.018053103238344193,0.11181411892175674,1844,23,173,2
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Ti,full_branch_weight,0.4856153726577759,0.05779857933521271,0.2040291726589203,0.819745659828186,0.01484286691993475,0.09613847732543945,1844,23,173,2
